CD_setor,V00090,V00091,V00092,V00093,V00094,V00095,V00096,V00097,V00098,V00099,V00100,V00101,V00102,V00103,V00104,V00105,V00106,V00107,V00108,V00109,V00110,V00111,V00112,V00113,V00114,V00115,V00116,V00117,V00118,V00119,V00120,V00121,V00122,V00123,V00124,V00125,V00126,V00127,V00128,V00129,V00130,V00131,V00132,V00133,V00134,V00135,V00136,V00137,V00138,V00139,V00140,V00141,V00142,V00143,V00144,V00145,V00146,V00147,V00148,V00149,V00150,V00151,V00152,V00153,V00154,V00155,V00156,V00157,V00158,V00159,V00160,V00161,V00162,V00163,V00164,V00165,V00166,V00167,V00168,V00169,V00170,V00171,V00172,V00173,V00174,V00175,V00176,V00177,V00178,V00179,V00180,V00181,V00182,V00183,V00184,V00185,V00186,V00187,V00188,V00189,V00190,V00191,V00192,V00193,V00194,V00195,V00196,V00197,V00198,V00199,V00200,V00201,V00202,V00203,V00204,V00205,V00206,V00207,V00208,V00209,V00210,V00211,V00212,V00213,V00214,V00215,V00216,V00217,V00218,V00219,V00220,V00221,V00222,V00223,V00224,V00225,V00226,V00227,V00228,V00229,V00230,V00231,V00232,V00233,V00234,V00235,V00236,V00237,V00238,V00239,V00240,V00241,V00242,V00243,V00244,V00245,V00246,V00247,V00248,V00249,V00250,V00251,V00252,V00253,V00254,V00255,V00256,V00257,V00258,V00259,V00260,V00261,V00262,V00263,V00264,V00265,V00266,V00267,V00268,V00269,V00270,V00271,V00272,V00273,V00274,V00275,V00276,V00277,V00278,V00279,V00280,V00281,V00282,V00283,V00284,V00285,V00286,V00287,V00288,V00289,V00290,V00291,V00292,V00293,V00294,V00295,V00296,V00297,V00298,V00299,V00300,V00301,V00302,V00303,V00304,V00305,V00306,V00307,V00308,V00309,V00310,V00311,V00312,V00313,V00314,V00315,V00316,V00317,V00318,V00319,V00320,V00321,V00322,V00323,V00324,V00325,V00326,V00327,V00328,V00329,V00330,V00331,V00332,V00333,V00334,V00335,V00336,V00337,V00338,V00339,V00340,V00341,V00342,V00343,V00344,V00345,V00346,V00347,V00348,V00349,V00350,V00351,V00352,V00353,V00354,V00355,V00356,V00357,V00358,V00359,V00360,V00361,V00362,V00363,V00364,V00365,V00366,V00367,V00368,V00369,V00370,V00371,V00372,V00373,V00374,V00375,V00376,V00377,V00378,V00379,V00380,V00381,V00382,V00383,V00384,V00385,V00386,V00387,V00388,V00389,V00390,V00391,V00392,V00393,V00394,V00395,V00396,V00397,V00398,V00399,V00400,V00401,V00402,V00403,V00404,V00405,V00406,V00407,V00408,V00409,V00410,V00411,V00412,V00413,V00414,V00415,V00416,V00417,V00418,V00419,V00420,V00421,V00422,V00423,V00424,V00425,V00426,V00427,V00428,V00429,V00430,V00431,V00432,V00433,V00434,V00435,V00436,V00437,V00438,V00439,V00440,V00441,V00442,V00443,V00444,V00445,V00446,V00447,V00448,V00449,V00450,V00451,V00452,V00453,V00454,V00455,V00456,V00457,V00458,V00459,V00460,V00461,V00462,V00463,V00464,V00465,V00466,V00467,V00468,V00469,V00470,V00471,V00472,V00473,V00474,V00475,V00476,V00477,V00478,V00479,V00480,V00481,V00482,V00483,V00484,V00485,V00486,V00487,V00488,V00489,V00490,V00491,V00492,V00493,V00494,V00495
431440705160028,27,,0,,0,0,0,0,0,0,76,5,,9,,14,17,0,0,40,53,125,,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,,0,0,0,0,0,0,105,7,,11,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,72,,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,31,0,0,0,0,0,93,0,0,105,7,,11,,0,0,0,0,0,0,0,0,0,0,54,72,0,0,0,0,100,19,6,,0,0,0,11,14,6,0,0,0,0,0,0,0,0,0,0,0,87,5,0,,0,0,0,84,5,,9,,15,,,,0,5,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,58,9,10,,4,,0,0,0,0,0,0,0,124,,,0,0,0,0,0,30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,,0,0,0,0,0,103,7,,11,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,71,0,,,0,0,0,0,0,0,0,0,0,0,0,5,121,0,0,0,0,,29,0,0,0,0,0,0,0,0,0,0,,91,0,0,0,0,5,0,0,0,0,100,7,,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,53,68,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,100,19,6,0,,0,0,0,0,126,0
431440705160029,16,0,0,0,0,0,0,0,0,0,162,10,0,8,0,7,9,0,0,60,120,197,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,179,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,16,0,0,0,0,0,180,0,0,179,10,0,8,0,0,0,0,0,0,0,0,0,0,0,67,130,0,0,0,0,122,43,25,7,0,0,0,9,5,,,0,0,0,0,0,0,0,0,0,0,112,38,24,6,0,0,0,105,10,0,7,0,43,0,0,0,0,24,0,0,,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,78,12,31,8,17,3,4,0,0,0,0,0,0,151,46,0,0,0,0,0,0,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,44,0,0,0,0,0,0,139,6,0,6,0,40,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,102,18,28,0,0,0,0,0,0,0,0,0,0,0,0,10,187,0,0,0,0,,15,0,0,0,0,0,0,0,0,0,0,9,171,0,0,0,0,9,,0,0,0,170,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,64,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,43,25,7,0,0,0,0,0,197,0
431440705160030,50,4,0,0,0,0,0,0,0,0,106,6,,3,0,22,32,0,0,43,74,171,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,156,10,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,54,0,0,0,0,0,117,0,0,156,10,,3,0,0,0,0,0,0,0,0,0,0,0,65,106,0,0,0,0,96,53,18,4,0,0,0,17,24,9,4,0,0,0,0,0,0,0,0,0,0,79,29,9,0,0,0,0,84,7,,3,0,51,,0,0,0,17,,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,61,20,33,9,9,,3,0,0,0,0,0,0,171,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,156,10,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,160,0,0,0,0,6,48,0,0,0,0,0,0,0,0,0,0,5,112,0,0,0,0,11,0,0,0,0,145,10,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,61,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,53,18,4,0,0,0,0,0,171,0
431440705160031,82,10,0,5,0,0,0,0,0,0,87,5,0,4,0,36,61,0,0,43,53,193,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,169,15,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,97,0,0,0,0,0,96,0,0,169,15,0,9,0,0,0,0,0,0,0,0,0,0,0,79,114,0,0,0,0,110,57,18,8,0,0,0,40,34,15,8,0,0,0,0,0,0,0,0,0,0,70,23,3,0,0,0,0,93,11,0,6,0,51,4,0,,0,17,0,0,,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,62,23,34,4,14,4,4,0,0,0,0,0,0,192,,0,0,0,0,0,0,96,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,168,15,0,9,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,113,0,,0,0,0,0,0,0,0,0,0,0,0,0,26,167,0,0,0,0,17,80,0,0,0,0,0,0,0,0,0,0,9,87,0,0,0,0,23,,0,,0,146,14,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,65,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,57,18,8,0,0,0,0,0,193,0
431440705160032,27,3,0,,0,0,0,0,,0,21,0,0,4,0,13,18,,0,9,16,57,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,48,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,31,0,0,,0,0,25,0,0,48,3,0,6,0,0,0,0,0,0,0,0,0,0,0,23,34,0,0,0,0,37,11,7,,0,0,0,14,8,7,,0,0,0,,0,0,0,0,0,0,22,3,0,0,0,0,0,31,,0,4,0,9,,0,,0,6,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,7,4,,5,,,0,0,0,0,0,0,55,,0,0,0,0,0,0,29,,0,0,0,0,0,0,,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,47,,0,6,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,34,,0,0,0,0,0,0,0,0,0,0,0,0,0,24,33,0,0,0,0,19,12,0,0,0,0,0,,0,0,0,0,5,20,0,0,0,0,18,3,0,3,0,30,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,11,7,,0,0,0,0,0,57,0
431440705160033,23,0,0,,0,0,0,0,0,0,59,7,,4,0,12,12,0,0,33,38,94,,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,,0,0,0,0,0,0,82,7,,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,50,,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,24,0,0,0,0,0,71,0,0,82,7,,5,0,0,0,0,0,0,0,0,0,0,0,45,50,0,0,0,0,58,27,8,,0,0,0,11,6,5,,0,0,0,0,0,0,0,0,0,0,47,21,3,0,0,0,0,47,5,,5,0,25,,0,0,0,8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,32,13,14,5,3,,,0,0,0,0,0,0,94,,0,0,0,0,0,0,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,81,7,,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,49,0,,0,0,0,0,0,0,0,0,0,0,0,0,22,73,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,10,61,0,0,0,0,20,0,0,,0,62,7,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,35,38,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,58,27,8,,0,,0,0,0,95,0
431440705160034,21,4,0,,0,0,0,0,0,0,102,3,0,9,0,8,18,0,0,47,67,140,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,123,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,26,0,0,0,0,0,114,0,0,123,7,0,10,0,0,0,0,0,0,0,0,0,0,0,55,85,0,0,0,0,56,56,25,3,0,0,0,8,13,4,,0,0,0,0,0,0,0,0,0,0,48,43,21,,0,0,0,48,4,0,4,0,48,,0,6,0,24,,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,34,19,37,12,13,,,0,0,0,0,0,0,136,4,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,4,0,0,0,0,0,0,121,6,0,9,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,82,,3,0,0,0,0,0,0,0,0,0,0,0,0,115,25,0,0,0,0,21,5,0,0,0,0,0,0,0,0,0,0,94,20,0,0,0,0,103,6,0,6,0,20,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,71,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,25,,,0,0,0,0,140,0
431440705160035,13,0,,0,0,0,0,0,0,0,88,3,,8,0,7,7,0,0,42,58,114,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,101,3,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,14,0,0,0,0,0,100,0,0,101,3,,8,0,0,0,0,0,0,0,0,0,0,0,49,65,0,0,0,0,65,38,11,0,0,0,0,4,7,3,0,0,0,0,0,0,0,0,0,0,0,61,31,8,0,0,0,0,56,,,7,0,36,,,0,0,9,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,32,12,26,4,7,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,101,3,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,93,0,0,0,0,,12,0,0,0,0,0,0,0,0,0,0,19,81,0,0,0,0,19,,0,,0,82,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,37,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,38,11,0,0,0,0,0,0,114,0
431440705160036,30,,0,0,0,,,0,0,0,63,6,,3,0,15,17,,,25,48,108,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,95,9,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,32,0,0,,0,0,73,0,0,95,9,,3,0,0,0,0,0,0,0,0,0,0,0,42,66,0,0,0,0,72,27,6,3,0,0,0,14,10,6,,0,0,0,,0,0,0,0,0,0,55,17,0,,0,0,0,60,9,,,0,26,0,0,,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,46,12,15,3,3,,,0,0,0,0,0,0,98,10,0,0,0,0,0,0,25,7,0,0,0,0,0,0,,0,0,0,0,0,0,0,71,,0,0,0,0,0,0,85,9,,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,61,5,5,0,0,0,0,0,0,0,0,0,0,0,0,10,98,0,0,0,0,7,25,0,0,0,0,0,,0,0,0,0,,71,0,0,0,0,9,,0,0,0,86,8,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,35,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,27,6,3,0,0,0,0,0,108,0
431440705160037,69,8,0,4,0,,0,0,0,0,24,,0,3,0,34,47,,0,11,17,110,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,94,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,81,0,0,,0,0,28,0,0,94,9,0,7,0,0,0,0,0,0,0,0,0,0,0,46,64,0,0,0,0,70,34,6,0,0,0,0,52,24,5,0,0,0,0,,0,0,0,0,0,0,17,10,,0,0,0,0,58,6,0,6,0,32,,0,,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,14,20,,4,0,0,0,0,0,0,0,0,107,,,0,0,0,0,0,78,,,0,0,0,0,0,,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,93,8,0,6,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,62,,,0,,0,0,0,0,0,0,0,0,0,0,53,57,0,0,0,0,42,39,0,0,0,0,,0,0,0,0,0,10,18,0,0,0,0,45,5,0,3,0,49,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,31,24,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,34,6,0,0,0,0,0,0,110,0
431440705160038,36,0,,3,0,3,0,0,0,0,112,6,0,8,0,20,20,,,58,68,169,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,151,6,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,40,0,0,3,0,0,126,0,0,151,6,,11,0,0,0,0,0,0,0,0,0,0,0,80,89,0,0,0,0,104,53,9,3,0,0,0,12,17,8,3,0,0,0,,,0,0,0,0,0,90,35,,0,0,0,0,91,4,0,9,0,48,,,,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,50,20,33,4,5,,,0,0,0,0,0,0,169,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,151,6,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,168,0,0,0,0,0,40,0,0,0,0,0,3,0,0,0,0,,125,0,0,0,0,,0,0,0,0,150,6,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,80,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,53,9,3,0,0,0,0,0,169,0
431440705160039,45,4,,,0,0,0,0,0,0,152,6,,11,0,22,30,0,0,71,100,222,0,0,0,0,0,0,,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,,196,10,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,93,129,0,0,0,0,0,0,0,0,0,0,0,0,0,,223,0,0,52,0,0,0,0,0,171,0,0,197,10,3,13,0,0,0,0,0,0,0,0,0,0,0,93,130,0,0,0,0,137,70,14,,0,0,0,17,25,9,,0,0,0,0,0,0,0,0,0,0,120,45,5,,0,0,0,120,5,,11,0,62,4,,,0,13,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,81,28,42,8,6,,,0,0,0,0,0,0,222,,0,0,0,0,0,0,51,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,196,10,3,13,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,129,0,,0,0,0,0,0,0,0,0,0,0,0,0,31,192,0,0,0,0,,50,0,0,0,0,0,0,0,0,0,0,29,142,0,0,0,0,27,0,,3,0,170,10,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,84,108,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,137,70,14,,,0,0,0,0,223,0
431440705160040,57,5,0,5,,0,0,0,0,0,100,8,,5,0,37,31,0,0,56,58,182,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,157,13,,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,,0,68,0,0,0,0,0,113,,0,156,13,,10,,,0,0,0,0,0,0,0,0,0,92,89,,0,0,0,110,48,20,4,0,0,0,30,22,13,3,0,0,0,0,0,0,0,0,0,0,80,26,7,,0,0,0,95,10,0,5,0,40,3,,4,0,19,0,0,,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,57,23,25,14,6,3,,0,0,0,0,0,0,178,3,,0,0,0,0,0,67,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,,,0,0,0,0,0,154,12,,10,,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,87,,,,0,0,0,0,0,0,0,0,0,0,0,11,171,0,0,0,0,3,65,0,0,0,0,0,0,0,0,0,0,8,106,0,0,0,0,11,0,0,0,0,146,13,,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,86,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,48,20,,,0,0,,0,182,0
431440705160041,22,4,0,,0,,,0,0,0,7,0,0,,0,10,17,,,4,5,39,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,31,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,27,0,0,3,0,0,9,0,0,31,5,0,3,0,0,0,0,0,0,0,0,0,0,0,16,23,0,0,0,0,23,13,,,0,0,0,15,9,,,0,0,0,3,0,0,0,0,0,0,5,4,0,0,0,0,0,17,4,0,,0,11,,0,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,4,9,,,0,,0,0,0,0,0,0,39,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,31,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,0,0,0,0,16,11,0,0,0,0,,,0,0,0,0,0,9,0,0,0,0,14,4,0,0,0,17,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,,,0,0,0,0,0,39,0
431440705160042,50,16,0,12,,0,0,0,0,0,8,3,0,3,0,26,53,0,0,5,9,92,0,0,0,0,0,0,,78,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,58,18,0,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,31,61,0,0,0,0,0,0,0,0,0,0,0,0,0,,92,0,,78,0,,0,0,0,14,0,0,58,18,0,15,,0,0,0,0,0,0,,0,0,0,31,61,0,0,0,,73,20,0,0,0,0,0,62,17,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,46,15,0,11,,12,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,50,8,12,0,0,0,0,0,0,0,0,0,0,87,3,,0,,0,0,0,74,,,0,,0,0,0,0,0,0,0,0,0,0,0,13,,0,0,0,0,0,0,58,17,0,11,,0,,0,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,58,0,3,,0,0,0,0,,0,0,0,0,0,0,14,79,0,0,0,0,14,65,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,7,5,0,,0,51,14,0,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,25,54,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,73,20,0,0,0,0,0,0,0,93,0
